,0
5928,2jc930-Hub-Good-Food
5929,af0jpr-Istanbul-Lounge-Cafeteria
5930,08ni1y-Gol-Cafe-Restaurant
5931,fv97d0-FARUKGULLUOGLU-Cevizlibag
5932,v89rrc-eflani-ekmek-firini
5933,kr34fh-dedenin-yeri-alabalik-tesisleri
5934,ky6fqv-Ilaydam-Cafe
5935,wu71e4-Gamze-Pastanesi
5936,qim2j6-Guzelbahce-su-urunleri
5937,viwrvn-Dream-Garden
5938,04gge6-Cevizli-ofteci-Forum-Avm
5939,m4wodx-David-Peoples-City-Center
5940,r9t5ug-Gozde-Cay-Tost-Doner-Evi
5941,71ets7-Gunday-Unlu-Mamulleri-pasta-Cafe
5942,9hrjvc-Eski-Kafa-l-Anneler-parki
5943,3z29pk-Cosmopolitan-Bar
5944,cn0pxo-Carnavale-Pastanesi
5945,vny8g9-Greens-People-Cafe
5946,ggr585-Isilevler-Sitesi
5947,bpwkq2-dogus-tandir
5948,fs5jq5-Crystal-Sunset-Restorant
5949,vqlg0g-Ersin-Unlu-Mamullerl
5950,ywnlij-Chefs-Jars
5951,fn6n9m-Derekoy-kokorecci-Dayi
5952,p71qen-Espresso-Cafe
5953,5fagb8-gazeteciler-sitesi-turk-bufe
5954,fjf7g9-Durak-Cay-Evi
5955,a2kpcn-Hilton-Kozyatagi-Hotel-Cafe-Blue
5956,cfpwfm-Gizli-Bahce-Cafe
5957,yt3gf5-Dimcayi-Yildiz-Gurubu-Restorant-Nehirde-Olta-Balikciligi
5958,w3sahv-Golpark-Evleri-Karre-Restaurant
5959,6xdqy1-deniz-yildizi-balik-ekmek
5960,baw11y-Istbaku-Restaurant
5961,xrao5n-Cappadocia-Restaurant
5962,r4mf9q-Golden-Fizz
5963,rr88ds-Ikizler-Borek-Hasan-Usta-Ataevler
5964,mca0d4-Eslife-Cafe-Bistro
5965,cqc2f3-esenyali-cafe
5966,2c587u-Izmit-Sahil-Cafe
5967,p4vf97-ekin-patisterie
5968,dwcp7p-hatice-halanin-yeri-balik-ekmek
5969,9gh1s8-Cookshop
5970,y1f9gd-Haci-BAKI-Cafe-Bistro
5971,gatx90-Emniyet-Ekmek-Un-Ve-Unlu-Mamulleri
5972,1rg9le-Cihan-Et-Kasap-Et-Pisiricisi-Mavisehir
5973,t29sc8-Champions-Meyhane
5974,gd5a44-Emir-Sultan-Unlu-Mamulleri
5975,97hjwf-Istanbul-Yeditepe-Teras-Cafe-Restaurant-Nargile
5976,0vce7v-Firincizade
5977,40kgtv-Emir-Unlu-Mamululeri-Ekmek-Firini
5978,pwdm31-haki-cafe-rest
5979,ap6ipz-Duzlercami-MESAIRE-PARK-CAFE-RESTAURANT
5980,qwxatx-Cezve-Kahve-Vialand-Avm
5981,ooasy8-Guneser-Bakery
5982,vnjzip-Gulec-Izgara-Salonu
5983,ef3r11-Dost-Lokanta
5984,iwy26n-Harabe-Cafe
5985,84s4n7-Durumcu-Micey
5986,3jbcfl-Doyum-Lokantasi
5987,6357nl-Dost-cafe
5988,xirck4-Gumus-Bufe
5989,gp4gpr-Gusta-Pub-Sultanahmet
5990,44er93-Gozdagi-Arsemia
5991,plz8m5-Degirmen-Selale
5992,7vk4sb-Ga-Tu-Tantuni
5993,n3edyy-ezel-turku-cafe
5994,as7rto-Gato-Cafe-Restaurant
5995,szxgum-Elemegi-Cafe
5996,xb37d2-Evren-Bufe-Business
5997,vibcjx-Coffee-House-Bodrum
5998,v05kud-Emirhan-cay-bahcesi
5999,ebgf6t-Hucie
6000,fer6es-CUMHURIYET-EKMEK-PASTA-UNLU-MAMULLER
6001,ke22ow-Hadimkoy-Park-Nargile-Kafe
6002,h2sgpr-IKIPIRE-KITAP-KAFE
6003,dhndet-Dardagan-Kebap
6004,cxxn1a-hasdal-Ciftligi
6005,7fn78m-Gourmet-Days-Restaurant
6006,f0m77q-Han-Cafe
6007,mcwmu3-Gocmen-Borekcisi-Sancaktepe
6008,i6ma70-Denizhan-Et-Marina
6009,s24ao3-Gonulun-bahcesi
6010,3wp3fo-Illy-cafe-Fatih
6011,59xxyn-Isabet-Steak-House
6012,nurntk-Espresso-Lab
6013,362ws7-Filiz-Unlu-Mamulleri-Pastahanesi
6014,unuq0i-Firin-vali-konagi-lebanese-bread
6015,oxlchu-Golgeyele-Bistro
6016,009ip5-Gonul-Kahvesi
6017,h0h4a0-Club-Mega-Saray-Kahveci
6018,yw3khh-Irem-Cay-Evi
6019,0y9vbc-Deniz-Cafe
6020,3oyav4-cumhuriyet-cafe
6021,9aggrc-Gozde-Pastanesi
6022,02to3f-eylul-cafe-mavievler
6023,659nli-Dude-Restaurant
6024,e5uc7a-Huzurla
6025,qdn9vl-cevizli-kofteci
6026,6pilyf-Dem-Ba-Ba-Cafe
6027,q0m6py-Fenerbahce-Orduevi-Marmara-Restaurant
6028,yt8r2u-Ekin-Cafe-Gozleme
6029,t72lul-Goksu-Pastanesi
6030,no9v8k-Ekmek-Teknesi
6031,4zpjsg-CafeON
6032,xfzfpv-Fisilti
6033,93pmqx-Inciralti-kantinnn
6034,rizm8g-Felicita-Garden
6035,m7d3vo-Cavus-Oglu-Pastenesi
6036,52qzqh-Espressamente-illy
6037,licg8x-Cafe-Park
6038,62fzch-Kosebasi-Cafe
6039,2ctwep-Hunkar-Mangal-Evi
6040,ueuhgo-ILAY-CAFE
6041,wb1kug-Fatih-Cikolatacisi
6042,cpavi9-Islamhaneleri-Koy-Kahvehanesi
6043,ctn73s-gaymak
6044,3me6ww-Indigo-Beach
6045,j5mmj9-Hasanusta-Kebap
6046,58q7cv-Egridereliler-Lokali
6047,sptfv0-Cafe-Pasam
6048,je2rea-Dalgic-Restaurant
6049,4n5x47-Gencler-Unlu-Mamulleri
6050,5wsnvu-IHE-Ust-Kaynarca
6051,0t4vph-huqqa-istanbul-bebek
6052,i64e4u-Hap-Hup-Kokorec-Durum
6053,59bhbn-Et-Ovasi
6054,h8go5b-Denizalti-Cafe-Ankara
6055,urs61l-Geylan
6056,2bgyqd-Esrefoglu-Bufe
6057,8eqh64-Gungor-Tantuni
6058,gzqcrb-Edo-Beach-Cafe
6059,hk37fc-Gaziantep-atli-spor-Kafe
6060,8qcrga-Islamoglu-Pastanesi
6061,r4mrba-Gonul-Sofrasi-Restoran
6062,shyr5v-Ekmekci-Adatepe
6063,7bg7b9-Goynuk-Kofteci-Ali
6064,u98bjz-Goldcity-Banquet-Restaurant
6065,4zcl6l-Iddiali-Cafe
6066,w5kmit-Fener-Park-Cafe-Restaurant
6067,7ti4xz-Itokent-Turunc-Kafe
6068,faf47c-Goze-Pasta-Ekmek
6069,luo36j-ceylan-bufe
6070,5itp6q-Ekmekci-Gurme-Basaksehir-Evleri
6071,uuz0xr-Cigerci-Sahin
6072,ios887-Cigerci-Eyup-Usta
6073,u5x0f9-Hergece-Meyhanesi
6074,bglzdi-Feyzan-Kafe
6075,22snoj-Gokkusagi-Cafe
6076,jd54rz-Heykel-Cay-Bahcesi
6077,96qf34-David-People
6078,f2p4v3-Cafe-Ruyam-Ankor-AVM
6079,e4fypx-Hasanin-Yeri
6080,a8giek-Cikolata-Evim
6081,4tyz68-Evren-Bufe
6082,flxjzy-Halilin-Yeri
6083,hgxquf-Cafe-Rukus
6084,gzv312-Cansu-Simit-Ve-Unlu-Mamuller
6085,h4at6d-Ekmekcioglu-Kebap-Sarayi
6086,o0qxei-cinaralti-cafe-durum
6087,1zkeml-Guzelkoy
6088,as7qns-Ceremi
6089,q59jw6-Gonul-Cafe
6090,s99i9f-Calamaro-Turk-Mutfagi
6091,rfomyl-Fabrice
6092,35ayqd-Gokturk-Bici
6093,lalrt6-Hayyam-Meyhanesi
6094,a7mf04-Farabi-Kofte-Kokorec-Midye
6095,lig7vo-Derya-Cafe
6096,d5awzm-Gulhane-Kafe-Nargile
6097,tl8us0-Dragos-Unlu-Mamuller
6098,cmoyef-F-ipek-Dondurma-Simit-Waffle-Suffle-Chescake
6099,l962d4-El-Senyor
6100,jfkwj7-DK-Manti
6101,q30y4f-Eftalia-Splash-Main-Restaurant
6102,e9w1iw-Inci-Pastanesi
6103,tl9aff-Cihan-Unlu-Mamulleri
6104,j3xvur-Ersan-Ekmek-Unlu-Mamulleri
6105,3ol3ac-Esma-Sultan
6106,jz5luz-Evidea-Cafe-Bistro
6107,zru2b9-Googil
6108,d8t7ek-Harman-Doner
6109,kyqwyh-Fenerbahce-Manzara-Kahvesi
6110,8f0giv-Fresh-Express
6111,juqz9m-Gipta-Et-Kirmizi-Inci
6112,3f6zgd-Halo-Pilavcisi
6113,1duz6l-Ciran-Kafe
6114,adez6m-Halk-ekmek
6115,2lyi17-Hanimin-Ciftligi
6116,ukqk5t-Goksu-marina-ve-cafe
6117,28sp9q-Ezgi-Pastanesi
6118,7r6pbh-Flin-Cafe
6119,ppr70a-Haci-Seyfullahin-Yeri
6120,pczvw6-City-Cafe-Bilardo
6121,4rzptc-Cihanbeyli-Restourant
6122,zybqy3-Hacivat-Pastanesi
6123,341lp8-Ergin-Teras-Cafe
6124,5e98m0-Cennet-Bahcesi-Koy-Kahvaltisi
6125,zy7eta-Kosem-47
6126,vu1wzi-Emmeoglu-Pastanesi
6127,2i6t72-Demir-Et
6128,archs6-gokceali-yayla-kasabi
6129,c4oeh2-Caresse-Resort-La-Plage-Restaurant-Bar
6130,e35ur1-Guler-Sanat-Cafe
6131,xaynil-Guzel-Hayat-Restoran-Cafe
6132,fmox95-Izmit-Kent-2-Kafe
6133,ga7epy-Gumuldur-Tea-Kafe
6134,t1q5zk-Evro-Evleri-Limos-Cafe
6135,2d67vj-Hogar-Coffee-Tuzla
6136,e209n8-Incir-Pastanesi
6137,c3oajb-Kofteci-Haci-Sebahattin-Yeri
6138,ja54mx-Huzur-Pide
6139,sv6wmb-CNONE-Cafe-Restaurant
6140,7r6dnk-Chat-Kapi
6141,626u9k-Evim-Cayeli-Kurufasulye
6142,xcd8lh-Gaziantep-Kebap
6143,rlet2y-Gunes-Firini
6144,5nk451-Jad-Cafe
6145,iz893c-F-Beach-Restaurant
6146,gkax78-DSI-5-Bolge-Restaurant
6147,spjvhf-Filizi-Kosk
6148,wxzrir-Dente-Cafe
6149,b747u2-Cafede-Modda
6150,zd22u9-Coskun-Izgara-Parkada
6151,acitpg-Gold-Babil-Cafe
6152,aaax0x-Et-Turko
6153,ufkqho-ILIKSU-KAMP-KAFETERYA
6154,1cjgtv-Erhan-Cafe
6155,2cwup7-Hey-Ismail-Cafe-Fastfood-Kahvalti
6156,umygzo-Etliekmekcim
6157,4jxub5-Fevzi-Babanin-Mekani
6158,n66q3g-Erguvan-Restaurant
6159,kol3mt-Degirmen-Cafe-Restaurant
6160,dk4fby-Harput-Cafe
6161,i3ivls-Garden-City
6162,hhzii0-Emr-Et
6163,wnijvl-Geleneksel-Topraklik-Konya-Kermesi
6164,7jzv0w-fahri-usta-kokorec
6165,b75627-Emre-Firini
6166,mm3pc9-Erikce-Life-Park
6167,qww8fk-Gloves-Cafe
6168,nbml3m-Eymir-Havuzbasi-Restaurant
6169,vficur-Florya-Shisha-Lounge
6170,q57jz1-Guvec-Evi
6171,8oqbrm-Imam-Usta-Citir-Lahmacun
6172,o8a1hb-Espanol-Cafe
6173,3floa8-carribou-vage-caddebosttan
6174,els446-Incow-Doner
6175,v1057p-Hanimeli-Kokorec-Lezzet-i-Sefa
6176,7kk9q9-Damak-Elit
6177,ol37hv-Film-Cafe
6178,3550q1-Hanedan-Lezzet-Dunyasi
6179,9fgt33-Gale-Bitez
6180,a9c3zn-Coffee-Brownse
6181,lx665s-G-C-Cafe
6182,0d3clq-Guneli-Firin-Cafe
6183,cxjvmr-Hasanaga-Et-ve-Mangal-Restaurant
6184,suulbe-Istanbul-Tip-Fakultesi-Acil-Cerrahi-Kantini
6185,uf585y-En-Meshur-Cag-Kebabi
6186,k2xvsj-Chefs-Touch-Cafe
6187,x9j027-Gunes-Bufe
6188,zdmrpo-Fistik-Cafe
6189,c5slwi-Ferlife-Cafe-Bistro
6190,i0snqg-Can-Bufe
6191,5l9g09-Degirmen-Cafe
6192,z9smh8-Han-Cafe
6193,bjx2rn-Erkilic-Unlu-Mamulleri
6194,u9700d-Inegol-Iskembecisi-ve-Lokantasi
6195,p63tot-cafenza
6196,lvaqzo-Durumcu-Mehmet-Usta
6197,gwfmpd-Durumcu-Selim-Usta
6198,siwf95-GOZDE-Tekel-Kuruyemis
6199,50k8ge-diamond-cafe-market
6200,02f5ok-Giritli-Kmuran
6201,oqayvr-Kosk-Ciftligi
6202,5xrrod-Donerci-Ali-Usta-Avcilar
6203,ov26zg-Evde-Nescafe-Icmek
6204,jg584y-Filiz-Cay-Evi
6205,98cp95-Carpediem
6206,pu6421-Durum-sarayi
6207,wlne9d-Ilke-Pide-Kebap-Dunyasi
6208,qe9v8l-Evren-Ocakbasi
6209,k3of38-Cenko-Sogus
6210,ka8n5f-In-Plus-Cafe
6211,3oj39m-Cafe-Yakut
6212,uvwuvz-Gaziantep-Sarayoglu-Pastanesi
6213,0rs910-Hermes-Bisiklet-Kafe
6214,hvltn5-Elika-Life
6215,laa441-Gel-Tat
6216,g5nj14-Engin-Cay-Evi
6217,agpf98-diyar-cafe
6218,bx5www-Gollu-Koy-Kahvesi
6219,o38q9l-Dostlar-Cay-Bahcesi
6220,avujtp-Deniz-Cafe
6221,db8oie-Huqqabaz
6222,qluuh1-ENISE-UNLU-MAMULLER-2
6223,wsmhy9-Cherry-Et
6224,5lk21t-Ikizler-Unlumamulleri
6225,cuv6b6-Enesim-Pasta-Kafe
6226,xxtfdx-Galiptos-Mutfak
6227,a94po1-Donerci-Motinin-Yeri
6228,j8f0u1-EthanEt-Mangal
6229,7abi0v-Iris-Launge
6230,7fqrii-Diyar-Restaurant-Dugun-Salonu
6231,k2autp-Hookah-Gold-Cafe-Restaurant-Patisserie-Nargile
6232,pwz938-Gol-Restaurant
6233,2e1icp-Hunkar-Kahvecisi
6234,jmuj58-Efsane-Restorant-Cafe-piknik
6235,0dv5zk-FISH-MEAL-by-kocamanlar
6236,1nxxn9-Incekum-Beach-Cafe
6237,1yln6g-Eyup-Sultan-Cafe
6238,92s1c2-Hacettepe-Universitesi-Ogretim-Uyeleri-Yemekhanesi
6239,lw65lq-Gusta-Lounge
6240,x3b32n-Firindan-Gulumseten-Lezzetler
6241,0wkcef-Dim-Cayi-Manzara-Piknik-Restoran
6242,c0vzw9-Durumcu-Sait-Usta
6243,60vv1h-Erkan-Cay-Evi
6244,gbtppu-Carpe-Diem-Restaurant
6245,tdryvl-Cendere-Iski-Tesisleri
6246,e9kn1b-Golbasi-Merkez-Et-Lokantasi
6247,cngq1p-Falko-Babanin-Yeri
6248,8rzjgh-Cigkofteci-Sait
6249,mvm4y6-Dogu-Caffe
6250,vwdvg5-Cafe-Sera
6251,rkj7t6-HotStop
6252,gopg73-Deniz-Restaurant
6253,ue3z8b-cigerci-atilla-dayi
6254,wfbxcm-Genc-Gruop
6255,v3f3d4-GRi-seramik-Cafe
6256,jpibnt-Helva-i-Hunkar
6257,m4pwvy-Dilfir-Butik-Cafe
6258,bu8t7h-Fuala-Cafe-Restaurant-FULYA
6259,palc8l-Green-Mess-Hall
6260,yi3ltk-Ice-Cafe
6261,wo5k67-Eylul-Gemi-Restaurant
6262,kpz29t-Cafe-Pizza
6263,ur2239-Inci-Steak-Kebap-Resturant
6264,d9y4ob-Demirtas-Yaylabasi-Bufe
6265,qeznj3-El-Emegi
6266,colfsa-Joker-Nargile-Cafe
6267,wq2o2p-IZMIRDEKI-FANTEZI-NOKTAM
6268,rv6j2o-Duygu-Pastanesi
6269,sqtydz-Guven-Park-Cafe
6270,sgi15q-DPC-Kafeterya
6271,voalzr-Istanbul-Firinlari
6272,5a031y-Fulos-Cafe
6273,4jzd0r-Casaba
6274,b2tb39-FEYS
6275,brfr20-Dream-Beach-Cafe-Bar
6276,exkm17-Haarlem-Beach-Snack-Haouse
6277,nnlkge-Elit-tasfirin
6278,hrnte6-Dostlar-Kiraathanesi
6279,7fp54l-Hakiki-Adiyaman-Cigkoftecisi
6280,08x8fp-I-U-Veteriner-Fakultesi-Kantini
6281,fwkgsu-DAMAK-TADI-LOKANTASI
6282,io4l4v-Dereli-Vadi-Restaurant
6283,qo0i34-dagistan-manti
6284,v7en74-Chefs-Restaurant
6285,z3q1ui-Dedeoglu-simit-firini
6286,92q9yl-Dsi-Cay-Bahcesi
6287,q3qyfq-IC-Santai-Lake-Club-House
6288,0ex4k0-Filiz-Butik-Pasta
6289,32tkt7-Dilayla-Pastahane-Cafe
6290,c2mo9d-HACI-BAKI-FIRIN
6291,qj0wr0-Kofteci-Ali-Istasyon
6292,usdcw5-Enfes-Kofte-Ve-Kokorec
6293,6t7ai2-Can-Kafe
6294,3aj6a1-demetevler-grand-park-cafe
6295,spkdae-Elit-Balik-Evi
6296,s6x0s9-Dostlar-Sofrasi
6297,vqpcpm-ILGINLI-Etliekmek-Pide-Salonu
6298,zlgcg1-Emek-Odunlu-Ekmek-Firini
6299,pu0huj-Enistenin-Yeri-Et-Restorant
6300,i2jxnh-Grand-Rose-Cafe
6301,e9721o-Guven-Pastanesi
6302,rr9q19-Inci-Cafe-Ataturk-Mh-Sancaktepe
6303,mry42k-Firin-Arma
6304,7koy0s-Gelik-Acarkent
6305,9zugxq-Club-Salima-Restaurant
6306,fc9ko6-Durumcu-Erdal-Usta
6307,wwe598-Etiler-Izmir-Boyoz-Firini
6308,vd6re9-Gul-Kafe-Altunizade
6309,irn5da-Kofteci-Serif
6310,yx6clh-Is-Bankasi-Emekliler-Lokali
6311,mua9a5-Dumlupinar-Dinleme-Tesisi
6312,lasv1u-Cremma-Breakfast-Cafe-Patisserie
6313,hz4446-Hakan-Etliekmek
6314,7gsnlq-Dallasin-Yeri-Odun-Atesinde-Gozleme-ve-Cay
6315,jpz73d-falezyum-cafe-market
6316,mo6aok-istanbul-nargile-cafe
6317,qtwx86-Coffeemania
6318,uak24w-Dort-Yol-Borekcisi
6319,87r8sh-Haydarpasa-Numune-Hastanesi-Orta-Kantin
6320,3s0zn3-Feslegen-Coffee-And-Breakfast
6321,2u5zp3-Duke-Restaurant
6322,qfa9hm-Cemilusta-Akcaabat-kofte
6323,lihuia-Doga-Cafe
6324,92o9b2-David-People
6325,zzu6pn-Dr-Lokma-Cafe
6326,wn56ee-Ebrar-Katmer-Ve-Simit-Firini
6327,m3aghm-Dostlarin-Yeri
6328,q7puin-Jimmy-Joker-Coffees-Restaurant-Bistro
6329,1bnudh-Cafe-Queen-House
6330,susava-Galibdos
6331,xtree1-Can-Ekmek-Firini
6332,f8d3q1-Cunguslu-Cafe
6333,1wc5cz-Caribou-Coffee
6334,pf3h19-gorye-pide-pizza-kebap
6335,76t1uc-Gonul-Kebap-Salonu
6336,e30w6y-Fabrikas
6337,lcmkyx-Gozde-Cafe-Firin
6338,zkkjzs-Kofteci-Mahmut-usta
6339,duh32t-Kofteci-Seref-Usta
6340,8dw2xn-HiraHan-Istanbul-Restaurant
6341,2cyk8i-Izmit-Simit-Firinlari
6342,zu5q3x-Cibez-Restaurant
6343,rw6jag-Esila-Cafe
6344,a4fj2h-eppek
6345,r8j5kc-Dap-Selale-Premium-Cafe
6346,foo7w0-Duet-Ocakbasi
6347,um2yst-Idris-Baba
6348,dyxc98-Elite-Life-Cafe
6349,0kouez-Durumcu-Emmi
6350,7d0c1u-Deniz-Gurme
6351,hk0qcg-Izzet-Unlu-Mamulleri
6352,ew53cj-Hamdibey-Cafe
6353,j5l5w0-Delta-Deluxe-Vanira-Cafe-Fastfood
6354,r8madc-Fora-Kokorec
6355,ngh7v6-Cemil-Cafe
6356,of73dh-Gokkusagi-etliekmek
6357,2avdmg-Emre-Bufe
6358,9jlj1o-Etlik-Citir-Cafe-Bistro-Restoran
6359,p0glth-Kofteci-Erdinc
6360,1nu9rv-Deniz-Cafe-Samatya
6361,baqeor-Hook-Cafe-Bistro
6362,60l19f-Edirne
6363,0i54hu-Eda-Lezzet
6364,v0i7v9-Efe-Elit-Kasap
6365,rhkyb3-Caretta-Cafe
6366,fv2ins-Cigerci-Naci
6367,20455s-Hasbihal-Cafe
6368,60bqa9-Ekim-Pide-Firini
6369,dy96n1-Eti-Maden-Kirka-Bor-Isletmesi-Yemekhane
6370,67cgpt-Ege-Mutfagi
6371,ehdlzq-cizbiz-kofteci-Ahmet-Ustanin-yeri
6372,n4a7bk-Fethi-Cafe
6373,k2cluu-Dilek-Pasta-Cafe
6374,sidetl-Ersan-Atalay-Ocakbasi
6375,5z6a8e-Dominos-Pizza-Topselvi
6376,kmp43n-Cookshop
6377,litp49-Cafe-Zenzero
6378,9bwei2-Cebeci-Koftecisi
6379,s411x1-Gocmen-Lokantasi
6380,5xdgte-Elit-Pastanesi
6381,uabowi-Hunkar-Borek-Ve-Yemek-Salonu
6382,z8xhv9-Haci-Babanin-yeri
6383,lutyr2-G-M-Cafe-House
6384,htgqv3-Erolun-Yeri-Kendin-Pisir-Kendin-Ye
6385,pjjygg-Kofteci-Erol
6386,9b2gto-Coffe-Coin
6387,2zhhbi-Kofteci-Mahmutun-yeri
6388,0hxh9n-Camlik
6389,qgv437-Diyarbakir-Cigercisi-Ocakbasi-Ihsan-Usta
6390,626e58-Genc-Pastane-cafe
6391,u8mnfw-Hanoglu-Etmangal-Kendiin-Pisir-Kendin-Ye
6392,o1vawz-Coffee-6-Cadde
6393,e0ktrp-Cengizs-roof-cafe
6394,avvgtn-ILimon-Bistro-Cafe
6395,esxwi4-Guneyoglu-Ekmek-Firini
6396,pluc2j-Cumhuriyet-restorant
6397,v4as4h-Hitit-Restaurant
6398,m7bcud-Erikli-Pide-Salonu
6399,mz9znu-Hocanin-Yeri
6400,dq6vgj-Candan-Pastaneleri-Cafe
6401,yvwow6-Clocks-Tower-Adana
6402,wcegf0-Divan-Cafe
6403,n4ju9j-Kosem-Cafe
6404,hlc2tg-Eslikci
6405,yym7xn-Hacibey-Kelle-Paca
6406,25ysf8-Fit-Happy
6407,ztnm5w-hanedan-et-mangal
6408,728bko-Gondol-Restaurant
6409,epmvj0-Gokhan-Bufe
6410,wxa2wx-Evita-Mangalbasi-Cafe-Bar
6411,0su9jo-david-people
6412,f9h38z-Gizemli-Cafe
6413,tzi6xs-Gul-Mutfagi-Akcaabat-Kofte
6414,zdcc0j-Halis-Ekinli
6415,wz8tcx-Cairo-Restaurant
6416,g2xerd-Ekonomi-Bufe
6417,oo5shp-Evrenin-Bahcesi
6418,33jto1-Firuzkoy-Gol-Kenari
6419,lrputh-Espak-Aytac-Simit-Firini
6420,crochs-Demirhan-Home-De
6421,u9w21d-Haci-Baba-Simit-Sarayi
6422,txm71j-Dali-Cafe-Pub
6423,xdjo8w-Huqqa-Emirgan
6424,n3v94s-Focaccia
6425,rxnplp-Guess-Central
6426,29vmu7-Fasli-Muhabbet
6427,uhqnvo-Efsane-Kiraathanesi
6428,86wpvl-Isil-Bicibici
6429,9ydbmf-Elit-Cafe-Bistro
6430,me08ft-Gulpark-Cafe
6431,xa5aei-City-Cafe
6432,1x7403-DU-KI-Kebab-salonu
6433,iy1c1x-Firindayim-cafe-resturant
6434,yh3b11-Evim-Market
6435,fcgakw-FILINTA
6436,abg42t-Elit-Derya-Borek
6437,oa28ok-EFE-ODEMIS-KOFTESI
6438,gnvx2g-cld
6439,qhhg5z-Illy-Gran-Caffe
6440,kc42cl-Gezeyis-Uretim-Seralari
6441,9umqin-Etilet-Marmaris-Bufe-Florya
6442,wgm8ww-Ekmek-Arasi-Tavuk-Et-Doner
6443,uz5vr2-Hakimiyet-Yesil-Ev-4-Cafe
6444,vo7jb5-Cafemania
6445,zhntq1-Garden-Nargile-Cafe
6446,i0vhz4-Erce-Pastahanesi
6447,o3fahh-Executive-Lounge-at-Doubletree-By-Hilton-Hotel-Istanbul-Moda
6448,45gu5t-Daglinin-Yeri
6449,di47o7-Dinc-Et-Mangal
6450,rm796i-Feslegen-Cafe
6451,luftdm-Hayal-Cafe
6452,9j4rjr-Foxs-Lounge
6453,zbjcbi-Halime-Pastanesi
6454,gecoxw-Hadarmot-Yemeni
6455,gga4fq-Hurrem-Ocakbasi
6456,p4jvyg-Fisko-Cafe
6457,wtdw25-Dagci-Restaurant
6458,zevu4w-Istinye-Liman
6459,1apqyf-Gokkusagi-Bufe
6460,9n9ixi-Istanbul-Cafe
6461,a2hx68-Degirmen-Cayir-Restaurant
6462,kphr71-Dialogue-Coffee-and-Kitchen
6463,pswrx1-Gul-Ablanin-Kahve
6464,uyilok-Genc-Pide
6465,mv9w85-Gozde-pastanesi
6466,rc7k9m-durumcu-yasar-usta
6467,6sqsx1-Gabik-Cafe-Cay-Evi
6468,46teih-Gul-Defne-Pasta-Ve-Cafe
6469,kv5i8v-Dogal-Kafe
6470,8hzp4y-Duven
6471,6jvypi-Davet-bufe
6472,vyg151-Drops-Cafe
6473,lqs3ri-Defne-Cafe
6474,uugv1e-DEM
6475,ry917b-Feyyaz-Usta-Ciger-Kavurma
6476,54u0my-Gorgulu-Restaurant
6477,xsarwj-Dag-Der-Nilufer-Subesi
6478,t0u8xr-Dijle-Cafe
6479,zsow7i-Erdemin-kahve
6480,fg5qin-Family-Beach-Cafe
6481,g1pix3-Cafe-Vitrin-V-i-p
6482,n5xj6z-DermanBaba-Cigkofte-Fastfood
6483,up3jy5-Esila-Pastanesi
6484,nyv9eq-GATA-Kantin
6485,pyqc8w-Gozde-Bufe
6486,ks7olc-Cafede-Riva
6487,lmljdj-HACI-OLABI
6488,t9yk4e-Inci-Pide-Firini
6489,kqr6im-Goksu-Parki-Kayi-Binicilik
6490,s22tgm-coffemania
6491,0w4viz-Demirlipark-Sosyal-Tesisleri
6492,w257l9-Gaziorduevi
6493,6ucfnw-Eylul-Kafe
6494,xm4qnq-Hizmet-Ekmek-Unlu-Mamuller
6495,zraxey-Cumba-Bistro
6496,67ofla-Dinlenti-Cafe
6497,b4z3cq-Eftelya-Kafe
6498,9vi41x-Gulbeyoglu-Restaurant
6499,46og9o-Esinti-Cafe-Simit-Evi
6500,i5m5wt-guloglu-doner
6501,rg0h81-Dream-Park-Cafe
6502,fqloxe-Iibf-Kucuk-Kantin
6503,0je4y6-Goksu-Cafe
6504,52ep75-Hakan-Kafe
6505,pfvttu-harika-pide-doner-salonu
6506,wkqjxc-caglayan-etliekmek-ve-pide-salonu
6507,65nu9v-Havuzbasi-Restorant
6508,8hgr1g-Cafe-T
6509,ws3vxu-Degirmen-Simit-Evi
6510,k6fay6-Kofteci-Ejder
6511,5feirq-guzel-izmir-ekmek-fabrikasi
6512,2t5dbp-hacet-yufka-merkez
6513,2hbjh5-Jaja-Istanbul
6514,f9w46w-Fener-Burnu-Yelken-Cafe
6515,tc1a4e-Hayal-Cafe
6516,3ge8wz-Hep-Ayni-Asklar-Yalan-Telaslar
6517,ma8g1c-ergun-bufe-otokoop
6518,mzodph-Cafe-Turuncu
6519,g0qsje-Cookers
6520,csdvpu-CAN-Kizilcahamam-Bazlamacisi
6521,4jfg21-CafEska
6522,sabcuz-ERISEN-firin-Merkez
6523,manfb0-Jacks-Cafee-House-Buyukcekmece
6524,h3ocoo-Calista-Main-Restaurant
6525,4md652-Doruk-Tip-Merkezi-Kantin
6526,fw6fpf-Cm-Swarm-Cafe
6527,7ykthv-Gulten-Altan-Restaurant
6528,sq4zjy-Egridere-Borekcisi
6529,ss8ifr-curcuna-kafe
6530,ojp8l5-Doga-Un-ve-Unlu-Mamulleri
6531,a8t5an-Etli-Ekmek-Tandir
6532,d0o28a-cigerci-goksal
6533,paojbs-Guzel-Bahce-Cafe
6534,xyjiuu-Cafemiz
6535,7ikqyq-Hamlekent-Kiraathanesi
6536,bqgzcw-Damak-Lokantasi
